gameId,gameType,gameMode,opponentId,isWinner,score,opponentScore,ratingChange,timestamp,duration
69f00d2e52ffd448dbf78f5a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a881fa42e5056990fc9dcf,True,5,5,1,2026-04-28T01:30:19.58Z,120
69f00c9f52ffd448dbf78ddd,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69c548538670ae1556ff387c,False,5,5,-1,2026-04-28T01:27:56.529Z,120
69f00c0752ffd448dbf78bcf,CROSS_MATH_PUZZLE,ONLINE_SEARCH,696fcfb35c7f8fea810da989,True,5,5,1,2026-04-28T01:25:24.742Z,120
69f00b5352ffd448dbf78a22,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999ced5740be46a87979281,True,7,5,10,2026-04-28T01:22:24.938Z,120
69f00ac552ffd448dbf78861,CROSS_MATH_PUZZLE,ONLINE_SEARCH,691e48baf3ce36375b09473f,True,5,5,1,2026-04-28T01:20:02.885Z,120
69f00a3752ffd448dbf7871f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ba2719de3254ce9e187022,False,5,5,-1,2026-04-28T01:17:40.701Z,120
69f009a552ffd448dbf785c1,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68fcbfbb47d30a7f75249867,False,4,5,-8,2026-04-28T01:15:14.201Z,120
69f008f052ffd448dbf78392,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b99af5f07a78f717c09a00,True,6,5,6,2026-04-28T01:12:13.857Z,120
69f0085252ffd448dbf781c1,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69358cbda3957ac5be9f9ad0,False,5,5,-1,2026-04-28T01:09:35.309Z,120
69eef96e8c1c13a907169401,MIND_SNAP,ONLINE_SEARCH,683273a6a99a617ffe6dd7f2,False,10,12,-5,2026-04-27T05:52:47.766Z,60
69eef91c8c1c13a907168973,MIND_SNAP,ONLINE_SEARCH,69a98963cec7255a64520e55,False,10,13,-5,2026-04-27T05:51:25.049Z,60
69eef8c18c1c13a907167ca2,MIND_SNAP,ONLINE_SEARCH,69a8877142e5056990fd0117,False,10,13,-5,2026-04-27T05:49:54.574Z,60
69edb65e6892d9921de6107b,DMAS,ONLINE_SEARCH,69dbc8924725cb5fead62e13,True,11,10,1,2026-04-26T06:54:23.784Z,60
69edb6138c1c13a907ed7b4f,DMAS,ONLINE_SEARCH,69b54bfe99910d24c8ff070e,True,15,14,3,2026-04-26T06:53:08.411Z,60
69edb5b28c1c13a907ed66f6,MIND_SNAP,ONLINE_SEARCH,69662da0d3411e53db05d95b,True,10,13,1,2026-04-26T06:51:31.613Z,60
69edb5606892d9921de60626,MIND_SNAP,ONLINE_SEARCH,69a8965042e5056990fdbe5d,False,10,11,-7,2026-04-26T06:50:09.591Z,60
69edb50f8c1c13a907ed434a,MIND_SNAP,ONLINE_SEARCH,690d908e5022f201bf507ad7,False,10,13,-5,2026-04-26T06:48:48.016Z,60
69edb4bd8c1c13a907ed3173,MIND_SNAP,ONLINE_SEARCH,69b00fabf699d5c3df96bf08,True,10,12,6,2026-04-26T06:47:26.266Z,60
69edb46a8c1c13a907ed2120,MIND_SNAP,ONLINE_SEARCH,69cbba68731407ca5dfc29ed,True,10,13,6,2026-04-26T06:46:03.914Z,60
69edb41f8c1c13a907ed124b,MIND_SNAP,ONLINE_SEARCH,69cbba68731407ca5dfc29ed,False,10,13,-5,2026-04-26T06:44:48.861Z,60
69edb3c68c1c13a907ecfded,MIND_SNAP,ONLINE_SEARCH,6825eed0491b67d71bafb9b7,True,11,13,6,2026-04-26T06:43:19.594Z,60
69edb3608c1c13a907ece61f,MIND_SNAP,ONLINE_SEARCH,68321429a99a617ffe6d9e35,True,11,13,6,2026-04-26T06:41:37.602Z,60
69ec4a8f66d711a03b15eef7,MIND_SNAP,ONLINE_SEARCH,6990c0e8683a5002c4a1f3bc,False,9,13,-6,2026-04-25T05:02:08.137Z,60
69eadc87a9753cd4aaf10b15,MIND_SNAP,ONLINE_SEARCH,68e8c5a53a80f175b8fe7944,False,4,13,-11,2026-04-24T03:00:24.277Z,60
69eadc254e2f111b9dacc26f,MIND_SNAP,ONLINE_CHALLENGE,69dca563c32b797a2a43a52c,True,13,13,1,2026-04-24T02:58:53.24Z,60
69eadbdca9753cd4aaf108ea,DMAS,ONLINE_SEARCH,69aa7283a29cc2c01202bd41,True,14,10,5,2026-04-24T02:57:33.579Z,60
69ead616a9753cd4aaf0f3e4,DMAS,ONLINE_SEARCH,69b16d26a5fb9451f9ee6d5b,True,18,16,4,2026-04-24T02:32:55.594Z,60
69ead5cca9753cd4aaf0f2e5,DMAS,ONLINE_SEARCH,69b16d26a5fb9451f9ee6d5b,False,14,14,-1,2026-04-24T02:31:41.127Z,60
69ead578a9753cd4aaf0f1f1,DMAS,ONLINE_SEARCH,69cb3cb1731407ca5de3a758,True,18,14,5,2026-04-24T02:30:17.341Z,60
69ead525a9753cd4aaf0f107,DMAS,ONLINE_SEARCH,69b40dbece6ab8c04c76fc35,True,16,15,3,2026-04-24T02:28:54.583Z,60
69e97028f5c082bbcf7a19a1,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68bf2c9e49c5492f09b017f0,True,7,5,9,2026-04-23T01:06:45.424Z,120
69e96f99f5c082bbcf7a10bd,CROSS_MATH_PUZZLE,ONLINE_SEARCH,691afab9437aab9fc2d3c5f1,True,8,5,12,2026-04-23T01:04:22.624Z,120
69e96f09f5c082bbcf7a0887,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68ea0f863a80f175b801b8aa,True,5,5,1,2026-04-23T01:01:58.666Z,120
69e96a8ef5c082bbcf79c308,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68e6605d46c3b9cfbc7e4748,True,7,5,10,2026-04-23T00:42:51.36Z,120
69e969c9f5c082bbcf79b938,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69962cb0550280d11aad93f7,True,5,5,1,2026-04-23T00:39:34.113Z,120
69e9691af5c082bbcf79b1c2,CROSS_MATH_PUZZLE,ONLINE_SEARCH,692553c270b8ffecabe53c7a,True,6,5,7,2026-04-23T00:36:39.017Z,120
69e96831f5c082bbcf79a826,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a43b0cba7d680b1e55baf1,True,6,6,1,2026-04-23T00:32:46.362Z,120
69e84c7e548cb32fab87ca9b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b07893f699d5c3dfa39476,True,7,5,10,2026-04-22T04:22:19.626Z,120
69e84829548cb32fab8730cc,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69055ec8fad843d93b2870bd,False,4,6,-11,2026-04-22T04:03:50.637Z,120
69e84792548cb32fab871d8e,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699099c4683a5002c49ee5ce,True,6,6,1,2026-04-22T04:01:19.795Z,120
69e846f0548cb32fab8705de,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69692ef2eb011ce17f9098fe,True,6,6,1,2026-04-22T03:58:37.565Z,120
69e84660548cb32fab86f10f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699407e5f034b2e87734db4a,False,4,6,-10,2026-04-22T03:56:13.409Z,120
69e82740548cb32fab834910,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ba2719de3254ce9e187022,True,6,5,7,2026-04-22T01:43:25.194Z,120
69e826b2548cb32fab833ae5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68d919ef9556298ce3ff2008,True,5,5,1,2026-04-22T01:41:03.196Z,120
69e82623548cb32fab832d98,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68a6d9215d43d3217c2c9f08,True,6,5,6,2026-04-22T01:38:40.285Z,120
69e8258f548cb32fab8320b5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,698759eb1f0b58e717db77cb,True,7,5,10,2026-04-22T01:36:12.04Z,120
69e82500548cb32fab831402,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6929e14a5ec4fe7ef39f2d6b,True,8,5,13,2026-04-22T01:33:49.712Z,120
69e82110548cb32fab82c327,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69689de00c26b9e32c061d0d,False,2,5,-18,2026-04-22T01:17:01.719Z,120
69e8207b548cb32fab82b816,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68c47bcb6e8c3a2ec93e0d4c,False,4,5,-7,2026-04-22T01:14:32.391Z,120
69e81fe6548cb32fab82ae31,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68b3f248294fa96e508d2b00,True,6,5,7,2026-04-22T01:12:03.321Z,120
69e818a3548cb32fab823ca2,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b6785799910d24c8216d73,False,4,6,-11,2026-04-22T00:41:04.897Z,120
69e81816548cb32fab82361f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68a432e283ccbc64866744ca,False,4,5,-8,2026-04-22T00:38:43.005Z,120
69e81787548cb32fab822f90,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69aef8e0b40e21a268d18ec5,True,6,5,7,2026-04-22T00:36:20.556Z,120
69e81657548cb32fab8221d9,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6946b23735d01409eadc9bfd,False,4,6,-11,2026-04-22T00:31:16.952Z,120
69e815c8548cb32fab821bf5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699a39e1740be46a879de812,True,7,5,8,2026-04-22T00:28:53.644Z,120
69e777ce548cb32fab70572e,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69516b7609c99c80af4134fa,False,5,6,-7,2026-04-21T13:14:51.821Z,120
69e77740548cb32fab7041cb,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69961536550280d11aacb86c,True,5,5,1,2026-04-21T13:12:29.62Z,120
69e776b2548cb32fab702ba7,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6990ad19683a5002c4a07713,True,5,5,1,2026-04-21T13:10:07.664Z,120
69e77624548cb32fab7016df,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68a41ee483ccbc6486671a0c,True,6,6,1,2026-04-21T13:07:45.62Z,120
69e77596548cb32fab6fffae,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69727d2b5678dcbcad607c7b,True,6,5,7,2026-04-21T13:05:23.626Z,120
69e716b6548cb32fab6103d5,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6958e70c0bf6b5d02eeadfad,True,6,5,7,2026-04-21T06:20:35.505Z,120
69e71628548cb32fab60ed39,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6951d87b09c99c80af44119b,True,6,5,7,2026-04-21T06:18:13.836Z,120
69e71599548cb32fab60d66a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69ba691ede3254ce9e2029db,True,7,6,7,2026-04-21T06:15:50.724Z,120
69e7149e548cb32fab60af0d,CROSS_MATH_PUZZLE,ONLINE_SEARCH,692cd13f5ec4fe7ef3ab2d97,False,4,5,-6,2026-04-21T06:11:39.431Z,120
69e71410548cb32fab6099be,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b30210e6e51475ac98d185,False,6,7,-7,2026-04-21T06:09:17.444Z,120
69e71384548cb32fab608348,CROSS_MATH_PUZZLE,ONLINE_SEARCH,698b272813b513a7614104e0,True,7,5,11,2026-04-21T06:06:57.007Z,120
69e712bb548cb32fab606559,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a9ad3acec7255a64559ff9,False,5,6,-6,2026-04-21T06:03:36.485Z,120
69e7122d548cb32fab604f93,CROSS_MATH_PUZZLE,ONLINE_SEARCH,696aa988ab0cf2caed45a901,True,6,5,7,2026-04-21T06:01:14.152Z,120
69e7119e548cb32fab6039b1,CROSS_MATH_PUZZLE,ONLINE_SEARCH,698759eb1f0b58e717db77cb,True,6,5,7,2026-04-21T05:58:51.921Z,120
69e71110548cb32fab602481,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699327aae2d5b014949cc8c2,True,8,5,13,2026-04-21T05:56:29.679Z,120
69e71082548cb32fab600c89,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6946a3d9ba8006d9f96c8278,False,4,6,-9,2026-04-21T05:54:07.374Z,120
69e70fc3548cb32fab5fedc1,MIND_SNAP,ONLINE_SEARCH,69a9327a450b00d4495ac73c,True,11,13,1,2026-04-21T05:49:56.691Z,60
69e70f71548cb32fab5fdfd8,MIND_SNAP,ONLINE_SEARCH,682890b20ca7b29b8cffe0e3,False,10,13,-6,2026-04-21T05:48:34.26Z,60
69e70f1e548cb32fab5fd4ae,MIND_SNAP,ONLINE_SEARCH,68aaeb21a85252f77316faca,True,10,12,6,2026-04-21T05:47:11.686Z,60
69e70ecc548cb32fab5fc7b3,MIND_SNAP,ONLINE_SEARCH,69a98963cec7255a64520e55,False,10,13,-5,2026-04-21T05:45:49.39Z,60
69e70e406bef73a051da981f,DMAS,ONLINE_SEARCH,68f8f2028e893ec02d2cfa9d,False,13,23,-7,2026-04-21T05:43:29.049Z,60
69e70de6548cb32fab5fa465,DMAS,ONLINE_SEARCH,68d557cdd39eabe564c15aa2,False,14,15,-3,2026-04-21T05:41:59.232Z,60
69e70d9b548cb32fab5f99a5,DMAS,ONLINE_SEARCH,68d557cdd39eabe564c15aa2,True,15,14,3,2026-04-21T05:40:44.028Z,60
69e70d50548cb32fab5f8dcd,DMAS,ONLINE_SEARCH,68d557cdd39eabe564c15aa2,True,15,12,5,2026-04-21T05:39:29.665Z,60
69e70cf26bef73a051da9284,DMAS,ONLINE_SEARCH,69ddc947d33eb63c27e1ff07,True,18,13,7,2026-04-21T05:37:55.399Z,60
69e70ca9548cb32fab5f75d1,DMAS,ONLINE_SEARCH,69ddc947d33eb63c27e1ff07,False,13,16,-5,2026-04-21T05:36:42.162Z,60
69e70c46548cb32fab5f6508,DMAS,ONLINE_SEARCH,69d0b414b934edf54b45296e,True,19,18,2,2026-04-21T05:35:03.35Z,60
69e5d3bd6bef73a051c2f294,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69bcecee2501c40dd1ccba89,True,7,2,20,2026-04-20T07:22:34.395Z,120
69e5d3386bef73a051c2f014,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69bcecee2501c40dd1ccba89,True,6,6,1,2026-04-20T07:20:21.763Z,120
69e5d2b2548cb32fab37889c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b9c24ef07a78f717c3d3ca,True,6,4,10,2026-04-20T07:18:07.382Z,120
69e5d222548cb32fab37710b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69198cb3437aab9fc2cd4bf8,True,5,5,1,2026-04-20T07:15:43.824Z,120
69e5d17f548cb32fab375617,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68c78e2c6e8c3a2ec945dd68,True,6,5,7,2026-04-20T07:13:00.29Z,120
69e5d0f1548cb32fab373e4a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68cb199a6e8c3a2ec950f816,True,7,4,11,2026-04-20T07:10:38.11Z,120
69e5d062548cb32fab3724f3,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68d7d97d9556298ce3fcb7f9,False,2,5,-15,2026-04-20T07:08:15.879Z,120
69e5cfd5548cb32fab370e16,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6908f4da387b3b5eff507fdc,False,3,5,-11,2026-04-20T07:05:54.222Z,120
69e5cf46548cb32fab36f51f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a86a4f42e5056990fa1ad3,True,7,4,13,2026-04-20T07:03:31.772Z,120
69e5ceb7548cb32fab36db34,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6999b7da2f78eb2ace0d77d7,True,5,4,7,2026-04-20T07:01:08.916Z,120
69e5ce2a548cb32fab36c263,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69b9c24ef07a78f717c3d3ca,True,6,4,11,2026-04-20T06:58:47.057Z,120
69e5cd9c548cb32fab36a8c8,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,False,5,7,-10,2026-04-20T06:56:25.096Z,120
69e5cd08548cb32fab368e87,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,False,5,5,-1,2026-04-20T06:53:57.368Z,120
69e5cc82548cb32fab367340,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,False,5,6,-8,2026-04-20T06:51:43.581Z,120
69e5cbf1548cb32fab365b3c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,False,4,4,-1,2026-04-20T06:49:18.152Z,120
69e5cb5a548cb32fab364194,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,False,5,6,-8,2026-04-20T06:46:47.751Z,120
69e5cad5548cb32fab362836,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a019b58d487c0f7360923c,True,6,5,5,2026-04-20T06:44:34.802Z,120
69e5ca4f548cb32fab360e28,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69108be9c693500a45324102,True,6,5,7,2026-04-20T06:42:20.31Z,120
69e5c9f4548cb32fab35f999,DMAS,ONLINE_SEARCH,69c8e2627d1de93290a753e5,False,13,15,-4,2026-04-20T06:39:49.134Z,60
69e5c9a2548cb32fab35eaf1,DMAS,ONLINE_SEARCH,69d13c271693fb14f5bd56e0,False,15,15,-1,2026-04-20T06:38:27.195Z,60
69e5c958548cb32fab35dc1c,DMAS,ONLINE_SEARCH,69d13c271693fb14f5bd56e0,False,13,13,-1,2026-04-20T06:37:13.563Z,60
69e5c8e7548cb32fab35c692,DMAS,ONLINE_SEARCH,69c755c4ca206c59a44b1e4e,False,13,14,-3,2026-04-20T06:35:20.998Z,60
69e5c833548cb32fab359eb1,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6976548f75153beeb695d977,True,5,5,1,2026-04-20T06:33:20.951Z,120
69e5c7a1548cb32fab357e0d,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a749c142e5056990e5c903,True,5,4,7,2026-04-20T06:30:54.443Z,120
69e5c712548cb32fab356682,CROSS_MATH_PUZZLE,ONLINE_SEARCH,691a0b31437aab9fc2cf611e,False,4,6,-9,2026-04-20T06:28:31.959Z,120
69e5c671548cb32fab354ae3,CROSS_MATH_PUZZLE,ONLINE_SEARCH,699c0a27740be46a87b9f857,False,2,4,-14,2026-04-20T06:25:50.345Z,120
69e5c5e2548cb32fab353339,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69a9acf8cec7255a64559967,False,4,5,-10,2026-04-20T06:23:27.877Z,120
69e5c553548cb32fab351a8a,CROSS_MATH_PUZZLE,ONLINE_SEARCH,68e1f76853e4538e994f62d9,False,4,5,-6,2026-04-20T06:21:04.326Z,120
69e5c4c5548cb32fab3503f8,CROSS_MATH_PUZZLE,ONLINE_SEARCH,698595888d32ab83dcac11c4,True,5,5,1,2026-04-20T06:18:42.307Z,120
69e5c437548cb32fab34eb8c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69198cb3437aab9fc2cd4bf8,True,5,5,1,2026-04-20T06:16:20.141Z,120
69e5c376548cb32fab34cc41,CROSS_MATH_PUZZLE,ONLINE_SEARCH,6990aaed683a5002c4a0481c,True,7,5,10,2026-04-20T06:13:07.779Z,120
69e5c1c8178e2d43e407c83c,CROSS_MATH_PUZZLE,ONLINE_SEARCH,67ddaf1a23de80ebee9c70c2,False,2,3,-11,2026-04-20T06:05:57.486Z,120
69e31b24548cb32fabd0f24f,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69254b3570b8ffecabe50bf8,True,6,4,10,2026-04-18T05:50:25.966Z,120
69e1fc4048be8139e7a320e2,CROSS_MATH_PUZZLE,ONLINE_SEARCH,681dd107e7aa1037e219e6a8,False,1,4,-15,2026-04-17T09:26:21.23Z,120
69e1fbb348be8139e7a31d5b,CROSS_MATH_PUZZLE,ONLINE_SEARCH,681dd107e7aa1037e219e6a8,True,5,5,1,2026-04-17T09:24:00.502Z,120
69e1df2d48be8139e7a28566,CROSS_MATH_PUZZLE,ONLINE_SEARCH,69065cac00470ed1a5a4cbc2,True,5,5,1,2026-04-17T07:22:18.333Z,120
69e1dece48be8139e7a2830a,MIND_SNAP,ONLINE_SEARCH,69908556683a5002c49d725d,False,10,13,-5,2026-04-17T07:19:43.884Z,60
69e1de7b48be8139e7a28114,MIND_SNAP,ONLINE_SEARCH,68e1fab653e4538e994f710c,True,11,12,8,2026-04-17T07:18:20.597Z,60
69e1de2048be8139e7a27f1b,MIND_SNAP,ONLINE_SEARCH,69cbba68731407ca5dfc29ed,True,11,12,8,2026-04-17T07:16:49.076Z,60
